,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Stress_Level (1-10),Sleep_Hours_per_Night,Grade
1635,1,22,69.51,96.46,89.05,85.79,77.56,2.19,65.24,74.72,28.0,1,1,10,8.5,2
1636,1,24,57.53,43.45,85.97,86.52,74.81,0.31,74.32,99.05,29.1,0,1,5,6.8,3
1637,1,23,99.83,49.73,77.31,66.05,64.23,5.49,84.88,77.88,16.8,0,1,4,5.9,1
1638,1,19,82.34,94.72,93.7,,79.49,6.06,57.93,88.6,22.0,0,1,3,4.8,1
1639,1,19,89.25,66.06,40.99,98.52,84.8,6.13,51.16,89.8,26.0,0,1,10,8.7,1
1640,1,24,85.92,52.78,69.82,76.78,93.43,3.7,97.14,71.3,18.9,1,1,2,7.2,1
1641,0,18,87.19,95.02,51.95,94.53,83.66,5.98,65.52,66.24,14.8,0,1,3,4.5,1
1642,1,22,87.32,91.44,48.54,78.82,62.16,3.31,99.72,59.81,19.8,0,1,4,7.4,1
1643,1,20,70.27,86.57,95.07,73.62,73.91,3.08,89.89,66.23,25.1,0,1,9,7.5,1
1644,0,22,62.72,86.41,53.97,83.34,79.55,3.7,93.99,92.26,24.5,1,1,9,6.8,1
1645,0,23,68.71,71.63,75.18,74.18,97.93,8.78,97.0,79.43,5.9,0,1,3,4.9,1
1646,1,20,82.44,44.62,55.86,69.61,72.42,1.73,94.95,79.37,20.6,0,1,1,4.3,2
1647,0,21,,40.67,94.35,50.04,59.81,5.24,52.53,99.65,16.8,0,1,7,5.6,3
1648,1,21,80.9,56.41,79.67,67.13,60.25,6.41,98.48,89.54,16.7,0,0,7,7.3,1
1649,1,20,,84.29,92.05,56.48,78.02,8.78,66.53,56.31,27.2,0,1,3,7.0,2
1650,1,19,62.97,62.67,88.79,66.05,87.78,0.48,69.59,97.02,17.7,0,1,2,6.6,2
1651,1,18,80.24,98.54,60.87,52.75,68.47,0.02,91.14,54.88,23.5,0,1,4,6.0,3
1652,1,19,55.43,62.8,98.32,56.7,76.28,0.49,66.49,87.63,6.1,0,1,4,8.2,3
1653,0,18,94.56,73.99,87.47,81.18,78.97,4.18,65.0,79.52,21.6,0,1,3,7.3,1
1654,0,18,60.1,80.9,81.91,93.14,58.1,6.97,73.46,74.62,24.0,1,1,10,8.1,1
1655,0,18,92.49,79.78,91.4,85.77,84.02,2.28,80.1,58.31,13.5,1,1,4,6.2,1
1656,0,22,76.31,82.8,87.99,75.29,89.27,0.99,51.76,79.35,23.8,1,1,4,5.1,2
1657,1,19,61.61,83.33,75.86,85.74,83.35,8.13,59.59,76.87,18.6,0,1,9,7.7,3
1658,0,23,58.52,62.06,95.23,79.9,98.57,8.76,53.68,66.45,12.0,0,0,8,4.7,2
1659,0,18,65.47,42.58,90.51,56.84,63.88,6.31,89.27,54.87,15.6,1,1,10,4.3,1
1660,0,18,73.41,74.44,76.61,78.93,97.67,0.26,76.03,74.68,27.4,1,1,2,7.4,2
1661,1,24,99.25,70.8,95.63,51.47,71.33,7.53,54.78,83.27,8.6,0,1,6,7.1,1
1662,0,23,90.78,73.11,84.98,59.17,64.67,8.47,79.04,50.62,19.9,0,1,7,7.3,1
1663,0,23,87.6,64.57,45.06,,92.24,2.0,68.51,68.94,8.6,0,1,9,8.8,1
1664,1,20,53.16,68.99,55.89,84.93,82.87,1.51,53.59,90.29,25.3,0,1,3,5.7,2
1665,1,18,53.44,44.36,44.88,82.22,84.48,7.49,95.95,76.88,6.9,0,1,4,6.3,3
1666,0,23,73.44,69.16,57.61,51.28,68.35,4.78,52.73,97.08,11.9,1,1,4,6.2,2
1667,0,22,58.26,86.18,54.7,86.09,50.45,8.23,52.15,59.49,22.4,1,1,9,5.7,2
1668,1,22,77.3,71.08,61.34,55.33,89.05,1.94,73.42,57.97,21.3,1,1,9,5.3,2
1669,1,24,58.21,94.0,60.49,84.41,72.99,4.28,97.37,51.67,28.9,0,0,6,7.5,3
1670,0,24,62.06,82.43,85.57,,89.6,0.08,95.02,68.38,28.5,0,1,1,7.6,1
1671,0,18,64.92,74.53,65.24,94.36,95.36,2.02,83.2,82.38,20.5,1,1,1,4.2,2
1672,1,24,94.76,89.45,54.32,84.42,61.5,6.64,95.73,76.59,24.1,1,1,10,4.4,1
1673,0,22,64.83,74.69,57.47,79.73,51.02,6.4,82.63,82.2,27.9,1,1,5,4.7,1
1674,1,18,92.15,40.38,61.18,66.75,60.73,8.28,95.27,69.61,20.9,0,1,10,4.7,1
1675,0,23,95.61,86.51,63.27,55.01,54.63,8.99,69.56,64.92,12.5,1,1,4,5.0,1
1676,1,20,55.23,45.88,93.72,99.19,93.23,6.83,80.42,98.21,8.8,1,0,8,5.4,2
1677,0,21,72.86,55.81,52.08,79.85,67.78,8.34,87.82,70.27,14.6,0,1,7,8.9,1
1678,1,19,64.53,79.7,99.59,64.77,87.28,0.15,69.69,75.82,7.0,1,1,6,7.3,1
1679,0,24,80.59,61.65,65.96,68.45,75.44,4.97,50.12,73.02,22.8,0,1,8,5.4,1
1680,1,18,88.39,51.4,87.27,58.66,53.63,4.82,81.7,83.1,19.9,0,1,9,7.7,1
1681,0,20,80.48,61.65,40.76,93.3,62.42,1.33,77.07,76.94,17.1,1,1,4,8.0,2
1682,1,22,60.78,98.12,93.21,55.95,77.85,3.61,79.51,61.17,29.1,0,1,3,6.3,2
1683,1,22,64.65,40.28,69.87,74.15,56.87,0.9,54.73,77.22,25.4,0,1,3,6.7,1
1684,1,24,55.58,91.78,57.0,79.0,55.96,5.95,61.07,92.5,10.3,1,1,2,5.2,2
1685,0,21,52.72,84.85,55.84,67.67,80.62,5.98,54.65,57.25,23.9,0,1,3,8.8,3
1686,0,21,53.43,92.81,66.41,53.65,56.49,9.47,67.02,76.73,29.2,0,1,9,5.1,2
1687,0,18,66.94,80.88,63.37,81.34,93.26,4.13,56.1,60.61,24.4,1,1,3,5.3,3
1688,1,21,58.01,57.57,76.39,99.68,75.78,5.64,97.51,96.54,17.5,0,1,2,6.2,2
1689,0,24,51.84,52.0,90.83,,92.23,5.54,54.27,88.48,7.9,0,1,8,7.9,3
1690,1,21,79.99,41.16,48.2,81.12,64.06,2.66,60.52,83.47,27.2,0,0,7,8.5,2
1691,1,23,,41.26,76.36,53.49,69.57,4.72,67.0,63.25,9.7,0,1,8,5.1,1
1692,1,20,68.58,99.88,83.7,72.33,69.91,8.15,89.6,88.15,29.2,0,1,6,5.5,1
1693,0,22,77.35,53.46,49.36,50.95,72.25,9.37,58.12,65.36,16.3,1,1,8,6.2,1
1694,0,21,63.37,94.17,50.93,97.5,74.69,6.55,92.42,94.57,13.0,1,1,9,5.3,3
1695,0,20,57.43,89.21,62.84,52.9,81.01,5.54,62.11,72.24,12.3,0,1,10,7.6,2
1696,1,18,96.35,40.43,44.49,60.84,82.74,4.7,51.31,78.01,15.5,1,1,3,6.7,1
1697,0,18,54.32,54.49,48.47,55.77,99.6,2.78,74.25,75.78,18.1,1,1,8,8.3,3
1698,0,23,72.17,78.24,64.06,98.38,71.72,2.87,76.05,82.49,16.5,0,1,4,6.0,1
1699,0,20,82.12,99.85,96.85,96.15,52.64,7.37,50.58,78.96,7.3,0,1,9,5.9,2
1700,0,22,52.66,75.95,57.1,97.48,86.68,0.61,98.01,87.6,16.1,0,1,6,8.2,3
1701,0,21,,79.46,53.05,72.3,97.55,0.32,59.69,90.2,19.7,0,1,6,4.4,2
1702,1,24,64.57,62.47,95.59,85.52,71.98,9.2,54.19,96.87,20.4,0,1,9,6.9,3
1703,0,24,59.13,94.29,44.44,98.39,75.4,9.85,92.64,89.57,10.1,0,1,5,7.8,2
1704,1,21,62.62,53.23,52.73,55.85,59.53,1.74,70.44,55.79,26.5,1,1,6,6.2,3
1705,1,19,54.93,50.73,51.39,98.2,88.85,3.87,73.44,69.18,12.5,0,1,1,8.7,2
1706,1,24,58.39,95.62,46.56,73.26,75.94,8.48,52.57,56.83,21.3,0,1,6,8.5,2
1707,0,19,82.56,84.76,59.59,,98.27,7.12,97.86,50.54,18.9,0,1,3,7.8,2
1708,0,21,74.09,66.18,85.63,55.01,75.81,6.51,57.48,53.38,10.8,1,1,3,4.7,3
1709,0,20,68.22,51.01,46.38,90.04,58.78,2.13,99.48,72.27,6.2,0,1,8,7.5,1
1710,1,21,87.63,66.11,56.68,55.93,66.27,8.13,75.63,54.1,7.7,0,1,5,6.2,1
1711,0,23,65.81,56.39,78.52,53.21,99.82,1.35,71.63,62.62,18.8,0,1,1,6.6,2
1712,0,18,84.38,48.36,86.95,70.7,80.3,0.09,64.63,56.6,15.8,1,1,10,8.9,2
1713,1,24,91.62,50.14,78.95,70.74,57.84,5.45,94.54,92.4,24.2,0,1,4,7.3,1
1714,1,21,98.55,80.08,61.55,81.25,83.26,0.6,59.73,65.02,9.1,1,1,3,6.2,1
1715,1,18,75.3,70.84,48.05,95.11,89.16,7.39,51.3,88.46,28.3,0,1,5,5.7,3
1716,1,19,,76.87,44.82,80.65,79.64,5.74,54.68,52.12,22.0,0,1,8,4.3,3
1717,0,19,,92.49,51.24,83.42,80.43,0.08,92.51,93.87,20.8,0,1,8,7.7,2
1718,1,22,89.61,46.49,66.33,71.02,52.02,7.48,50.22,80.65,22.7,0,1,2,4.2,1
1719,0,21,77.31,63.43,82.59,87.2,86.41,4.55,74.79,67.2,15.8,0,1,7,6.4,1
1720,0,23,73.4,45.99,75.3,86.24,93.42,1.03,53.45,63.29,19.0,0,1,3,4.7,1
1721,1,21,69.78,49.15,46.8,85.55,79.18,7.2,71.04,67.95,18.8,1,1,8,4.3,2
1722,0,22,80.47,46.5,86.98,73.05,51.9,6.42,55.21,78.29,26.1,1,1,9,4.5,1
1723,1,22,71.45,94.06,44.01,60.72,64.52,7.06,65.19,52.09,21.2,0,1,2,7.0,3
1724,0,22,,81.42,92.82,84.39,94.91,7.61,93.57,76.17,23.7,1,1,9,5.4,3
1725,1,22,70.04,78.59,80.44,64.12,50.61,4.01,98.55,99.15,22.7,0,1,4,7.1,2
1726,0,22,67.12,41.49,92.28,80.08,66.36,0.41,91.73,51.01,18.4,1,1,6,8.9,2
1727,0,23,62.25,69.1,55.07,76.28,67.77,1.44,75.37,66.73,17.0,0,1,10,6.6,2
1728,0,23,52.9,84.2,47.22,64.81,72.71,3.77,57.15,82.59,6.3,0,1,5,6.1,2
1729,0,18,83.99,54.42,46.26,,53.11,1.81,66.22,79.66,12.5,0,1,6,4.4,1
1730,0,23,66.38,44.55,97.08,,55.58,9.08,67.81,58.15,23.8,0,1,7,7.8,2
1731,1,18,84.6,59.57,48.62,74.4,62.57,1.46,79.29,66.5,21.3,0,1,7,4.4,2
1732,1,21,65.59,45.78,44.93,64.24,99.58,6.42,97.93,81.48,16.6,0,1,3,4.1,2
1733,1,19,80.49,87.11,74.55,73.05,79.24,8.31,63.82,70.49,24.3,0,1,7,5.0,3
1734,1,21,94.85,42.7,68.84,95.04,95.09,9.01,88.49,68.53,29.0,1,1,10,5.7,1
1735,1,18,77.29,98.99,77.01,61.54,71.21,3.97,78.77,54.33,27.5,0,1,8,5.1,1
1736,0,24,63.74,41.01,57.01,66.67,54.91,3.93,61.09,89.1,13.6,0,1,3,7.9,3
1737,1,24,93.66,73.11,52.34,69.86,56.45,4.78,94.69,68.76,29.2,0,1,1,8.0,1
1738,0,24,53.25,79.2,61.73,88.41,97.22,7.57,56.96,65.78,6.6,0,0,4,5.9,2
1739,0,20,83.07,70.95,96.96,96.97,97.51,2.13,73.56,92.45,5.3,0,0,6,4.7,1
1740,1,19,75.59,57.71,85.88,52.33,89.04,6.52,93.08,71.12,19.5,0,1,5,8.0,2
1741,1,23,,75.11,98.03,56.8,96.46,1.5,68.3,86.67,29.2,0,1,10,5.5,3
1742,0,22,97.71,75.38,42.92,99.69,54.22,2.18,65.85,70.38,28.9,0,0,6,5.2,1
1743,0,23,86.85,83.04,53.94,87.28,71.7,9.88,55.09,54.68,24.5,0,1,4,5.0,1
1744,0,21,64.08,96.62,72.41,50.91,99.81,1.49,66.05,90.03,7.9,0,0,8,4.7,1
1745,1,20,58.05,98.58,59.76,,54.48,3.01,55.7,64.02,23.6,0,0,9,6.3,2
1746,0,18,59.57,52.61,94.95,,69.38,4.61,83.29,77.65,20.1,1,1,8,8.5,3
1747,1,24,78.51,92.25,53.27,64.37,74.33,0.53,77.11,87.17,18.2,0,1,10,6.2,2
1748,1,20,92.61,83.76,74.25,66.84,99.68,4.56,81.29,67.9,13.6,1,1,4,5.4,1
1749,1,21,72.17,68.02,79.28,56.92,98.22,7.53,65.53,72.41,11.2,0,1,10,5.8,1
1750,1,21,74.59,89.72,92.56,,66.63,2.64,74.59,99.25,27.0,0,1,2,8.4,2
1751,1,23,,64.62,40.61,84.51,61.2,8.14,96.29,70.69,6.8,0,1,8,4.5,1
1752,1,20,75.29,61.89,62.52,93.61,53.42,7.31,79.19,70.39,8.7,1,1,9,6.6,2
1753,1,21,73.33,99.96,77.39,70.68,57.62,9.0,66.07,55.55,22.1,0,1,6,4.7,2
1754,1,22,70.34,48.76,74.45,61.35,97.15,3.0,58.57,76.63,26.5,1,1,5,7.5,3
1755,0,19,58.15,77.83,81.67,79.39,97.65,6.18,95.72,54.6,5.5,1,1,4,4.6,2
1756,1,18,53.47,98.65,80.58,95.33,94.76,4.49,51.2,97.4,20.5,0,0,9,8.2,3
1757,1,23,,71.37,83.72,,55.29,3.14,90.31,74.5,12.1,1,1,4,4.5,2
1758,0,23,85.72,83.52,97.43,67.29,76.95,4.59,97.62,58.25,13.2,0,1,1,4.1,1
1759,0,23,56.5,89.01,49.21,72.04,90.05,6.57,91.46,53.38,14.0,0,1,3,7.8,2
1760,0,20,97.64,80.56,62.08,77.4,82.77,5.66,89.46,60.29,16.2,1,1,6,4.1,1
1761,0,24,67.05,77.67,42.7,62.57,80.96,0.47,58.52,83.43,28.5,0,1,10,6.7,1
1762,1,20,90.41,76.38,68.45,61.44,50.65,0.29,87.48,78.13,5.8,1,1,2,5.4,1
1763,1,21,86.72,72.93,78.1,56.18,65.64,9.52,60.62,99.14,29.5,0,1,9,5.7,1
1764,0,23,60.01,91.45,59.42,55.43,90.54,0.63,75.9,57.34,28.1,0,1,4,9.0,3
1765,0,24,69.45,75.24,47.14,55.75,91.87,9.19,55.87,72.85,22.6,0,1,6,8.5,1
1766,0,21,80.67,51.72,93.07,92.69,64.67,5.93,77.19,91.89,8.8,1,1,7,8.0,1
1767,0,23,69.91,57.84,98.87,96.33,71.02,7.13,65.06,73.24,28.7,0,1,2,6.7,2
1768,1,23,88.89,99.64,47.19,96.44,51.51,0.02,70.32,73.07,5.6,0,1,1,5.9,1
1769,1,22,87.41,93.8,78.66,76.02,59.58,5.75,94.43,51.61,22.3,1,1,3,6.2,1
1770,1,21,,76.44,67.54,59.77,76.39,3.46,70.86,57.79,13.9,1,1,4,7.4,2
1771,0,24,52.42,72.85,82.37,91.79,96.43,7.79,93.18,65.82,21.5,0,1,9,7.8,3
1772,1,24,55.91,70.17,90.57,86.4,53.09,7.66,71.47,92.56,10.5,0,1,8,7.4,2
1773,1,18,98.37,69.31,83.73,59.24,96.39,2.63,78.55,66.91,26.0,1,1,7,6.7,1
1774,1,22,76.26,88.32,82.84,80.03,67.8,6.36,79.74,56.11,8.0,0,1,4,7.5,2
1775,1,21,83.12,80.07,94.32,84.3,52.18,7.8,96.22,62.26,26.6,0,1,7,7.4,2
1776,1,24,56.99,86.8,65.14,62.52,85.24,6.03,99.32,88.76,14.9,1,1,4,8.8,2
1777,1,24,95.27,62.41,67.45,,96.16,3.27,58.57,70.3,10.3,0,1,5,8.4,1
1778,1,19,69.35,53.65,78.36,77.85,86.58,5.54,57.64,85.3,9.6,0,1,9,5.3,2
1779,0,24,,74.69,52.25,85.22,79.27,8.79,69.39,63.08,15.1,1,1,4,4.4,3
1780,1,20,76.96,68.19,50.11,76.21,50.03,6.54,83.03,68.71,23.3,0,1,1,5.4,2
1781,1,20,,65.25,86.32,53.88,71.33,5.7,98.4,60.59,13.8,1,1,9,5.7,1
1782,1,21,,41.0,62.63,61.2,67.67,1.16,86.78,68.73,23.4,1,1,1,4.4,3
1783,0,19,76.51,58.32,81.24,,53.37,6.87,54.61,75.08,23.2,0,0,7,7.2,1
1784,1,18,65.97,87.83,82.18,92.69,80.38,5.52,72.14,71.13,5.9,0,1,3,5.0,2
1785,0,20,52.45,69.77,62.71,59.42,50.3,3.99,80.76,79.11,28.9,0,1,3,5.2,2
1786,0,20,,58.31,57.63,,55.16,8.62,57.21,86.64,15.4,0,1,3,4.5,1
1787,0,21,68.43,96.87,56.21,80.52,61.08,6.53,51.95,53.5,27.5,1,1,10,6.0,3
1788,0,18,,88.4,93.77,,72.59,7.54,84.8,59.8,13.2,1,1,4,7.1,3
1789,1,21,92.31,98.74,53.89,77.18,95.82,5.62,99.59,75.94,29.9,1,1,7,5.7,1
1790,1,22,85.76,70.3,58.11,,73.66,9.52,66.89,84.86,15.5,0,1,4,8.1,1
1791,0,19,64.21,70.48,57.19,71.02,62.4,8.08,51.88,84.35,6.5,0,0,6,5.6,1
1792,0,22,89.74,50.51,73.42,99.05,84.13,6.79,70.19,91.3,14.8,1,1,10,7.2,1
1793,0,19,90.18,75.77,60.62,86.85,94.83,4.32,59.71,88.5,14.1,0,1,3,6.9,1
1794,0,19,61.01,90.39,91.13,92.14,96.79,6.72,68.22,95.68,24.1,0,1,1,5.8,1
1795,0,21,61.69,84.14,83.12,77.26,59.29,6.97,98.12,60.31,28.2,0,1,2,8.8,2
1796,1,19,64.33,40.92,47.81,,69.11,6.55,55.06,71.97,5.2,0,0,6,4.2,2
1797,1,23,98.7,40.86,70.79,54.82,61.94,2.42,87.79,65.72,18.3,0,1,5,7.0,1
1798,0,19,98.9,71.98,90.84,93.19,93.51,5.62,68.47,57.89,14.3,0,1,7,4.1,1
1799,1,21,57.91,58.24,41.37,82.82,76.53,4.05,68.93,62.76,13.2,0,1,9,5.0,2
1800,1,19,61.06,90.23,64.4,90.88,81.77,7.42,66.62,93.23,14.6,1,1,5,5.0,2
1801,1,18,74.98,46.83,78.8,71.2,57.12,7.74,50.08,59.93,23.9,0,1,9,8.9,1
1802,1,18,71.59,83.06,54.67,86.23,73.0,9.69,78.73,85.99,21.7,0,1,3,4.6,2
1803,0,20,91.65,53.79,62.82,54.86,99.2,0.39,54.18,58.89,25.5,0,1,1,4.1,1
1804,1,18,78.97,83.48,45.14,78.63,63.02,3.36,60.39,78.66,21.2,0,1,1,6.7,2
1805,1,22,80.56,49.9,74.78,97.96,79.03,9.36,56.42,79.3,6.8,1,1,3,7.3,1
1806,0,20,90.97,57.36,87.37,95.47,72.46,9.98,50.9,55.46,9.2,1,1,5,4.0,1
1807,1,23,80.46,85.41,94.65,71.27,70.2,6.16,52.73,71.7,8.0,0,1,5,7.2,1
1808,1,21,62.7,91.78,72.05,68.59,89.16,1.44,88.56,60.06,11.1,0,1,9,8.8,3
1809,0,20,,48.25,74.92,84.7,55.36,1.56,52.61,76.2,22.6,0,1,5,7.1,1
1810,0,21,55.88,79.21,90.15,59.38,63.51,9.99,65.68,76.28,18.1,0,1,1,4.4,2
1811,0,18,75.39,45.59,76.78,95.96,62.11,3.69,96.99,83.06,8.3,0,1,2,7.3,2
1812,0,18,82.22,44.72,61.36,58.84,52.17,8.3,60.13,80.99,18.9,1,1,9,7.5,2
1813,1,21,,71.31,56.02,76.24,67.55,0.67,98.17,66.34,27.9,0,1,8,6.8,3
1814,1,20,58.96,70.41,53.67,,85.68,3.11,74.75,61.39,29.6,0,1,8,8.0,2
1815,1,18,76.53,77.37,56.95,81.17,88.83,7.49,75.85,61.46,26.9,0,1,1,4.3,3
1816,0,21,85.97,84.42,90.87,57.05,56.33,0.51,94.01,95.62,8.0,0,0,9,8.8,1
1817,0,19,57.37,67.32,73.38,89.0,79.21,7.71,58.94,53.24,23.8,0,1,3,7.7,2
1818,1,18,88.51,54.5,67.76,71.76,79.37,2.77,70.46,91.29,21.7,0,0,2,7.8,1
1819,0,19,64.51,71.51,44.61,70.37,66.53,8.14,62.45,88.82,13.8,1,1,3,5.6,1
1820,0,23,63.03,50.88,73.02,57.58,98.11,8.52,57.89,55.66,28.8,0,1,3,5.9,1
1821,0,22,,69.97,49.68,96.37,68.05,3.36,79.2,64.54,21.6,0,1,7,7.1,1
1822,0,23,,57.74,60.4,87.13,81.12,4.98,88.03,99.22,29.9,0,1,2,6.1,3
1823,0,20,94.82,63.55,59.36,58.8,94.41,9.05,78.18,85.05,5.1,1,0,5,5.6,1
1824,1,20,82.25,87.1,74.38,76.67,75.43,8.75,60.9,54.86,24.3,0,1,10,5.0,3
1825,0,23,56.21,70.73,52.26,93.91,76.63,9.68,56.22,74.06,21.7,0,1,7,7.6,2
1826,1,24,,99.08,63.54,56.47,91.23,6.97,88.11,96.65,18.8,1,1,10,5.5,2
1827,0,24,88.14,65.13,88.61,99.62,98.53,6.17,60.31,89.16,18.3,0,1,6,8.3,1
1828,0,23,63.96,60.88,88.45,97.6,83.95,8.79,84.44,75.74,29.2,0,1,1,6.8,1
1829,1,24,76.23,47.26,81.36,92.43,50.03,5.03,63.78,98.43,16.4,0,1,8,5.8,3
1830,1,18,74.06,91.9,80.13,66.98,68.34,4.8,57.32,51.16,9.1,0,0,5,4.1,1
1831,0,24,70.43,74.33,43.72,52.86,67.4,1.33,95.73,76.23,15.0,0,0,6,4.5,2
1832,0,18,,42.13,57.76,57.76,69.25,8.74,52.65,82.33,23.2,0,1,4,7.7,2
1833,0,18,87.23,64.07,86.43,50.29,86.54,3.52,81.19,73.81,6.6,0,1,8,4.8,1
1834,1,22,72.24,75.5,44.0,98.5,73.99,2.03,56.78,83.61,7.9,0,1,8,7.3,1
1835,1,20,75.52,43.17,64.32,62.63,88.03,5.65,87.28,97.37,23.8,1,1,7,8.5,2
1836,1,19,86.93,46.29,50.58,82.12,55.33,5.83,67.06,53.73,16.8,0,1,2,8.9,1
1837,0,22,,87.06,45.18,,53.15,7.22,76.03,65.1,23.7,1,0,4,7.1,2
1838,0,18,64.23,60.64,44.39,85.3,63.26,4.86,84.43,65.74,16.8,1,1,9,8.2,2
1839,0,24,74.0,54.82,63.27,75.83,71.32,1.68,55.0,64.54,16.8,0,1,2,8.6,3
1840,0,18,55.28,45.42,51.73,,64.24,9.67,86.49,70.68,15.8,0,1,8,5.0,2
1841,1,22,,62.24,41.48,,59.73,7.16,51.02,55.66,18.3,0,1,10,7.6,1
1842,0,20,,49.11,94.47,73.96,67.11,6.23,77.43,97.4,8.6,0,1,6,5.4,1
1843,1,20,83.68,72.57,73.92,66.38,94.32,6.89,85.03,95.72,9.9,0,1,7,5.0,3
1844,1,24,92.44,70.47,80.56,98.45,56.32,1.54,64.84,68.74,29.7,0,1,8,5.2,1
1845,0,23,,59.18,63.75,64.62,62.3,1.76,93.4,88.43,19.4,0,1,5,7.1,3
1846,0,20,88.64,87.83,69.8,89.68,61.61,9.75,80.57,70.6,27.1,0,0,2,4.9,1
1847,1,23,73.8,54.57,77.27,66.73,97.37,7.85,79.21,94.23,7.8,1,1,9,5.9,2
1848,0,22,65.32,83.89,85.85,90.62,52.14,7.55,63.7,59.47,8.9,0,1,4,4.0,3
1849,0,20,80.46,49.55,81.97,76.51,81.64,5.9,99.61,66.71,24.1,0,1,5,7.2,2
1850,0,18,92.26,69.02,70.76,78.47,68.35,0.79,97.21,94.34,26.9,0,1,3,6.9,1
1851,0,19,52.38,72.32,71.72,78.18,59.97,1.32,67.99,85.72,9.1,0,1,2,4.1,2
1852,1,20,58.64,75.12,59.82,69.62,86.89,1.45,94.54,60.4,26.9,0,1,5,6.6,2
1853,1,22,85.11,94.86,88.19,70.83,60.15,3.79,58.12,95.33,9.6,0,1,6,7.1,1
1854,0,21,95.11,88.15,80.16,58.77,98.66,0.7,90.11,56.51,25.8,1,1,10,5.9,1
1855,0,18,82.1,68.72,74.71,89.98,78.71,8.04,88.11,58.97,7.7,0,1,9,6.4,1
1856,0,24,50.84,77.6,86.61,91.13,63.61,1.65,71.87,93.18,26.9,1,1,10,5.8,2
1857,0,20,80.39,44.51,98.22,93.26,78.31,1.11,57.72,84.18,16.2,0,1,8,5.6,1
1858,1,21,97.84,60.93,53.62,77.96,63.31,9.09,86.53,65.55,8.1,1,1,6,4.4,1
1859,1,19,92.77,98.95,86.73,62.29,95.56,1.55,71.08,51.17,9.2,0,1,5,7.6,1
1860,1,22,50.1,97.75,65.65,93.77,64.56,9.87,67.81,77.38,28.4,0,1,7,5.5,2
1861,0,21,91.13,66.45,63.07,62.87,78.75,6.42,95.07,77.59,7.7,1,1,4,6.6,1
1862,0,24,,69.89,99.18,,58.87,7.25,63.45,87.56,14.3,0,1,7,4.4,1
1863,0,23,68.94,71.26,88.17,64.11,69.03,7.59,94.32,52.64,8.3,1,1,5,8.0,2
1864,1,20,82.28,71.39,84.75,75.45,63.5,0.37,84.34,94.1,13.1,1,1,2,6.8,3
1865,1,24,77.09,43.28,57.64,64.72,64.53,5.75,83.24,96.73,5.8,0,1,1,8.5,3
1866,0,19,,59.39,80.37,58.01,97.43,2.83,96.74,63.42,13.5,0,1,5,6.4,1
1867,1,23,,95.68,76.55,,55.81,5.82,83.02,85.11,10.0,1,1,2,6.7,3
1868,1,22,70.81,87.37,65.23,86.94,79.95,6.89,94.6,63.1,21.7,0,1,3,4.6,2
1869,0,20,89.87,56.09,40.53,86.61,91.37,1.53,79.28,93.88,8.3,0,1,2,8.9,1
1870,0,24,55.39,55.53,66.68,57.81,76.51,3.29,86.43,69.58,14.8,0,1,7,8.3,3
1871,1,23,66.85,48.95,88.02,79.86,91.38,8.52,59.2,72.27,5.4,0,0,1,4.4,2
1872,0,18,87.35,75.49,66.65,59.16,82.41,7.83,75.73,66.6,24.5,0,1,8,8.4,1
1873,1,22,60.19,68.11,63.8,82.36,95.23,7.58,63.36,67.3,7.8,0,1,8,6.5,2
1874,0,19,86.84,51.4,76.61,81.31,72.27,8.81,81.08,63.63,16.3,0,1,2,7.9,1
1875,0,23,61.94,55.99,95.54,69.64,96.67,5.73,76.02,76.85,29.0,1,1,1,7.4,3
1876,0,20,,87.86,95.75,,77.5,5.7,76.03,77.58,9.6,0,1,4,6.0,1
1877,1,23,52.81,58.62,99.63,83.65,56.14,2.56,97.39,87.48,23.9,0,1,2,4.9,2
1878,0,19,71.41,94.03,58.58,69.18,52.44,5.27,80.61,52.46,19.0,0,0,1,8.1,2
1879,0,22,89.55,51.47,41.31,86.88,64.42,4.05,96.61,52.8,26.4,0,1,9,4.8,1
1880,1,20,57.49,93.02,82.27,57.31,83.72,2.86,55.93,97.46,18.6,1,1,4,6.2,3
1881,0,23,88.18,44.77,71.38,96.87,50.96,7.73,97.82,93.03,29.9,0,1,9,7.6,1
1882,1,18,86.34,70.3,65.6,84.3,88.75,4.86,73.2,59.58,17.7,0,1,10,6.5,1
1883,1,22,,86.34,64.69,70.94,83.89,2.73,82.38,52.38,22.1,0,1,3,7.4,2
1884,1,24,60.74,79.97,60.39,93.11,74.97,2.81,98.04,53.35,14.1,1,1,2,7.4,2
1885,1,23,96.69,84.01,49.78,91.15,57.49,5.59,62.67,92.75,26.5,1,1,8,4.9,1
1886,0,21,53.92,98.4,63.24,,62.98,5.58,53.13,72.67,20.7,0,1,8,8.1,2
1887,0,23,78.18,89.71,89.64,92.77,64.7,5.59,70.18,61.14,9.8,0,1,4,5.3,1
1888,1,24,58.51,69.28,73.67,,97.35,8.5,55.19,87.96,9.3,0,1,8,8.1,3
1889,0,20,,85.33,42.07,,85.67,3.15,54.37,55.47,22.4,0,1,1,6.4,2
